Market,Segment,Occasion,Pack Size,Flavor,Channel,Price,WtP_Estimate,Elasticity,Unit_Sales,Revenue,Gross_Margin_%,Gross_Margin_Value
Japan,Mid-SEC,Impulse,Small (20g),Health-Oriented,Modern Trade,20,26.52,-1.37,493,9860,0.37,3656.53
Japan,Mid-SEC,Impulse,Small (20g),Health-Oriented,Traditional Trade,50,62.03,-0.47,461,23050,0.46,10489.95
Japan,Mid-SEC,Impulse,Medium (50g),Classic Salted,7-Eleven,20,25.29,-0.85,525,10500,0.24,2508.82
Japan,Mid-SEC,Impulse,Medium (50g),Classic Salted,Modern Trade,50,54.5,-0.83,548,27400,0.3,8167.46
Japan,Mid-SEC,Impulse,Medium (50g),Classic Salted,Traditional Trade,70,88.71,-0.5,468,32760,0.45,14616.63
Japan,Mid-SEC,Impulse,Medium (50g),Spicy,7-Eleven,100,121.67,-1.16,482,48200,0.22,10455.28
Japan,Mid-SEC,Impulse,Medium (50g),Spicy,Modern Trade,50,60.51,-0.83,515,25750,0.38,9882.99
Japan,Mid-SEC,Impulse,Medium (50g),Spicy,Traditional Trade,30,29.06,-0.8,503,15090,0.28,4192.53
Japan,Mid-SEC,Impulse,Medium (50g),Local Specialty,7-Eleven,50,60.01,-0.49,513,25650,0.31,7830.76
Japan,Mid-SEC,Impulse,Medium (50g),Local Specialty,Modern Trade,50,52.28,-1.01,493,24650,0.22,5382.7
Japan,Mid-SEC,Impulse,Medium (50g),Local Specialty,Traditional Trade,70,84.96,-1.3,483,33810,0.41,13902.03
Japan,Mid-SEC,Impulse,Medium (50g),Health-Oriented,7-Eleven,10,12.03,-0.37,494,4940,0.34,1676.91
Japan,Mid-SEC,Impulse,Medium (50g),Health-Oriented,Modern Trade,70,78.31,-1.27,500,35000,0.44,15511.34
Japan,Mid-SEC,Impulse,Medium (50g),Health-Oriented,Traditional Trade,5,7.05,-0.62,511,2555,0.42,1063.35
Japan,Mid-SEC,Impulse,Large (100g),Classic Salted,7-Eleven,10,12.98,-0.4,440,4400,0.36,1595.84
Japan,Mid-SEC,Impulse,Large (100g),Classic Salted,Modern Trade,50,60,-1.32,517,25850,0.25,6477.49
Japan,Mid-SEC,Impulse,Large (100g),Classic Salted,Traditional Trade,50,68.27,-0.4,514,25700,0.32,8180.37
Japan,Mid-SEC,Impulse,Large (100g),Spicy,7-Eleven,100,126.23,-1.5,469,46900,0.4,18879.08
Japan,Mid-SEC,Impulse,Large (100g),Spicy,Modern Trade,70,95.13,-0.87,460,32200,0.45,14554.38
Japan,Mid-SEC,Impulse,Large (100g),Spicy,Traditional Trade,70,80.02,-0.63,533,37310,0.5,18545.56
Japan,Mid-SEC,Impulse,Large (100g),Local Specialty,7-Eleven,50,55.01,-0.8,535,26750,0.4,10728.79
Japan,Mid-SEC,Impulse,Large (100g),Local Specialty,Modern Trade,30,37.56,-1.27,508,15240,0.26,4013.64
Japan,Mid-SEC,Impulse,Large (100g),Local Specialty,Traditional Trade,70,77.41,-0.42,493,34510,0.33,11544.37
Japan,Mid-SEC,Impulse,Large (100g),Health-Oriented,7-Eleven,10,11.45,-1.12,496,4960,0.37,1834
Japan,Mid-SEC,Impulse,Large (100g),Health-Oriented,Modern Trade,20,24.96,-0.88,510,10200,0.33,3387.73
Japan,Mid-SEC,Impulse,Large (100g),Health-Oriented,Traditional Trade,50,55.69,-0.42,517,25850,0.38,9847.99
Japan,Mid-SEC,Impulse,Multi-pack,Classic Salted,7-Eleven,30,35.05,-1.11,508,15240,0.21,3157.2
Japan,Mid-SEC,Impulse,Multi-pack,Classic Salted,Modern Trade,20,24.23,-0.96,489,9780,0.28,2726.74
Japan,Mid-SEC,Impulse,Multi-pack,Classic Salted,Traditional Trade,10,12.5,-0.88,479,4790,0.38,1808.43
Japan,Mid-SEC,Impulse,Multi-pack,Spicy,7-Eleven,10,11.11,-1.41,473,4730,0.44,2098.68
Japan,Mid-SEC,Impulse,Multi-pack,Spicy,Modern Trade,20,25.64,-0.64,511,10220,0.39,4013.22
Japan,Mid-SEC,Impulse,Multi-pack,Spicy,Traditional Trade,5,6.41,-1.45,508,2540,0.35,889.27
Japan,Mid-SEC,Impulse,Multi-pack,Local Specialty,7-Eleven,50,53.27,-0.73,513,25650,0.3,7764.26
Japan,Mid-SEC,Impulse,Multi-pack,Local Specialty,Modern Trade,20,22.28,-0.58,504,10080,0.36,3612.1
Japan,Mid-SEC,Impulse,Multi-pack,Local Specialty,Traditional Trade,10,14.64,-0.6,563,5630,0.22,1216.25
Japan,Mid-SEC,Impulse,Multi-pack,Health-Oriented,7-Eleven,100,125.98,-0.37,502,50200,0.34,17305.3
Japan,Mid-SEC,Impulse,Multi-pack,Health-Oriented,Modern Trade,5,6.09,-0.6,487,2435,0.45,1099.04
Japan,Mid-SEC,Impulse,Multi-pack,Health-Oriented,Traditional Trade,20,23.45,-1.41,531,10620,0.38,4013.25
Japan,Mid-SEC,Top-up,Small (20g),Classic Salted,7-Eleven,70,85.29,-1,513,35910,0.28,10168.9
Japan,Mid-SEC,Top-up,Small (20g),Classic Salted,Modern Trade,20,24.91,-0.3,517,10340,0.31,3170.11
Japan,Mid-SEC,Top-up,Small (20g),Classic Salted,Traditional Trade,5,6.77,-0.86,525,2625,0.31,813.82
Japan,Mid-SEC,Top-up,Small (20g),Spicy,7-Eleven,30,36.96,-1.22,497,14910,0.49,7249.83
Japan,Mid-SEC,Top-up,Small (20g),Spicy,Modern Trade,10,12.26,-0.84,542,5420,0.42,2300.64
Japan,Mid-SEC,Top-up,Small (20g),Spicy,Traditional Trade,50,59.8,-0.42,472,23600,0.33,7725.97
Japan,Mid-SEC,Top-up,Small (20g),Local Specialty,7-Eleven,30,36.22,-0.87,472,14160,0.44,6273.48
Japan,Mid-SEC,Top-up,Small (20g),Local Specialty,Modern Trade,70,89.17,-1.39,509,35630,0.26,9356.28
Japan,Mid-SEC,Top-up,Small (20g),Local Specialty,Traditional Trade,30,34.24,-0.78,475,14250,0.29,4137.76
Japan,Mid-SEC,Top-up,Small (20g),Health-Oriented,7-Eleven,20,24.46,-0.94,506,10120,0.42,4275.61
Japan,Mid-SEC,Top-up,Small (20g),Health-Oriented,Modern Trade,100,130.41,-1.31,512,51200,0.33,16773.48
Japan,Mid-SEC,Top-up,Small (20g),Health-Oriented,Traditional Trade,30,32.2,-1.2,517,15510,0.46,7204.63
Japan,Mid-SEC,Top-up,Medium (50g),Classic Salted,7-Eleven,100,118.86,-0.76,463,46300,0.41,19168.04
Japan,Mid-SEC,Top-up,Medium (50g),Classic Salted,Modern Trade,10,12.15,-0.71,508,5080,0.31,1592.11
Japan,Mid-SEC,Top-up,Medium (50g),Classic Salted,Traditional Trade,100,123.02,-0.9,514,51400,0.3,15282.84
Japan,Mid-SEC,Top-up,Medium (50g),Spicy,7-Eleven,10,11.45,-1.1,501,5010,0.21,1048.33
Japan,Mid-SEC,Top-up,Medium (50g),Spicy,Modern Trade,30,35.95,-1.09,540,16200,0.37,6065.72
Japan,Mid-SEC,Top-up,Medium (50g),Spicy,Traditional Trade,20,25.37,-0.84,480,9600,0.4,3798.52
Japan,Mid-SEC,Top-up,Medium (50g),Local Specialty,7-Eleven,10,11.23,-1.45,488,4880,0.23,1132.64
Japan,Mid-SEC,Top-up,Medium (50g),Local Specialty,Modern Trade,100,111.29,-0.64,527,52700,0.21,10870.58
Japan,Mid-SEC,Top-up,Medium (50g),Local Specialty,Traditional Trade,70,82.89,-1.22,501,35070,0.48,16909.39
Japan,Mid-SEC,Top-up,Medium (50g),Health-Oriented,7-Eleven,50,55.41,-0.41,504,25200,0.31,7921.47
Japan,Mid-SEC,Top-up,Medium (50g),Health-Oriented,Modern Trade,100,135.79,-0.96,489,48900,0.23,11174.48
Japan,Mid-SEC,Top-up,Medium (50g),Health-Oriented,Traditional Trade,70,79.72,-1.26,494,34580,0.46,16009.44
Japan,Mid-SEC,Top-up,Large (100g),Classic Salted,7-Eleven,10,11.84,-0.77,513,5130,0.46,2363.54
Japan,Mid-SEC,Top-up,Large (100g),Classic Salted,Modern Trade,10,10.79,-0.82,496,4960,0.34,1683.46
Japan,Mid-SEC,Top-up,Large (100g),Classic Salted,Traditional Trade,30,37.25,-0.5,500,15000,0.2,3061.38
Japan,Mid-SEC,Top-up,Large (100g),Spicy,7-Eleven,10,13.17,-1.14,513,5130,0.29,1481.16
Japan,Mid-SEC,Top-up,Large (100g),Spicy,Modern Trade,70,65.01,-1.01,481,33670,0.26,8720.75
Japan,Mid-SEC,Top-up,Large (100g),Spicy,Traditional Trade,30,35.55,-1.43,478,14340,0.39,5566.47
Japan,Mid-SEC,Top-up,Large (100g),Local Specialty,7-Eleven,50,57.24,-1.07,532,26600,0.36,9657.89
Japan,Mid-SEC,Top-up,Large (100g),Local Specialty,Modern Trade,70,76.32,-0.72,493,34510,0.21,7365.49
Japan,Mid-SEC,Top-up,Large (100g),Local Specialty,Traditional Trade,50,59.68,-0.84,532,26600,0.45,11884.73
Japan,Mid-SEC,Top-up,Large (100g),Health-Oriented,7-Eleven,70,79.38,-1.25,493,34510,0.32,11044.81
Japan,Mid-SEC,Top-up,Large (100g),Health-Oriented,Modern Trade,50,60.06,-0.54,496,24800,0.45,11274.83
Japan,Mid-SEC,Top-up,Large (100g),Health-Oriented,Traditional Trade,5,5.4,-0.65,499,2495,0.47,1161.37
Japan,Mid-SEC,Top-up,Multi-pack,Classic Salted,7-Eleven,30,31.72,-1.18,522,15660,0.5,7792.85
Japan,Mid-SEC,Top-up,Multi-pack,Classic Salted,Modern Trade,50,61.97,-1.34,521,26050,0.35,9056.67
Japan,Mid-SEC,Top-up,Multi-pack,Classic Salted,Traditional Trade,50,58.89,-0.86,449,22450,0.27,6138.73
Japan,Mid-SEC,Top-up,Multi-pack,Spicy,7-Eleven,5,6.48,-0.68,470,2350,0.32,759.73
Japan,Mid-SEC,Top-up,Multi-pack,Spicy,Modern Trade,70,93.33,-1.29,484,33880,0.46,15552.53
Japan,Mid-SEC,Top-up,Multi-pack,Spicy,Traditional Trade,50,64.64,-0.57,476,23800,0.43,10252.45
Japan,Mid-SEC,Top-up,Multi-pack,Local Specialty,7-Eleven,100,103.06,-1.18,470,47000,0.38,17652.18
Japan,Mid-SEC,Top-up,Multi-pack,Local Specialty,Modern Trade,70,91.05,-1.07,498,34860,0.39,13675.64
Japan,Mid-SEC,Top-up,Multi-pack,Local Specialty,Traditional Trade,30,32.99,-0.75,515,15450,0.28,4382.57
Japan,Mid-SEC,Top-up,Multi-pack,Health-Oriented,7-Eleven,100,116.69,-0.36,456,45600,0.22,9901.58
Japan,Mid-SEC,Top-up,Multi-pack,Health-Oriented,Modern Trade,10,12.07,-0.7,524,5240,0.21,1108.67
Japan,Mid-SEC,Top-up,Multi-pack,Health-Oriented,Traditional Trade,10,12.97,-0.45,488,4880,0.34,1661.83
Japan,Mid-SEC,Sharing,Small (20g),Classic Salted,7-Eleven,10,11.6,-1.17,509,5090,0.47,2401.23
Japan,Mid-SEC,Sharing,Small (20g),Classic Salted,Modern Trade,10,12.08,-0.88,474,4740,0.43,2025.12
Japan,Mid-SEC,Sharing,Small (20g),Classic Salted,Traditional Trade,50,64.6,-1.26,480,24000,0.27,6382
Japan,Mid-SEC,Sharing,Small (20g),Spicy,7-Eleven,30,39.06,-0.97,520,15600,0.34,5241.27
Japan,Mid-SEC,Sharing,Small (20g),Spicy,Modern Trade,100,125.06,-0.71,481,48100,0.29,14163.16
Japan,Mid-SEC,Sharing,Small (20g),Spicy,Traditional Trade,50,62.18,-1.36,485,24250,0.34,8162.52
Japan,Mid-SEC,Sharing,Small (20g),Local Specialty,7-Eleven,30,38.88,-1.39,539,16170,0.31,4998.43
Japan,Mid-SEC,Sharing,Small (20g),Local Specialty,Modern Trade,20,26.26,-0.59,483,9660,0.21,2047.08
Japan,Mid-SEC,Sharing,Small (20g),Local Specialty,Traditional Trade,30,35.44,-0.74,480,14400,0.43,6216.08
Japan,Mid-SEC,Sharing,Small (20g),Health-Oriented,7-Eleven,20,26.42,-0.93,508,10160,0.47,4757.19
Japan,Mid-SEC,Sharing,Small (20g),Health-Oriented,Modern Trade,100,132.33,-0.54,494,49400,0.32,15898.14
Japan,Mid-SEC,Sharing,Small (20g),Health-Oriented,Traditional Trade,20,23.98,-0.51,481,9620,0.44,4250.4
Japan,Mid-SEC,Sharing,Medium (50g),Classic Salted,7-Eleven,30,39.95,-1.21,468,14040,0.23,3224.86
Japan,Mid-SEC,Sharing,Medium (50g),Classic Salted,Modern Trade,5,5.32,-1.17,527,2635,0.49,1296.19
Japan,Mid-SEC,Sharing,Medium (50g),Classic Salted,Traditional Trade,30,33.22,-0.65,472,14160,0.25,3578.26
Japan,Mid-SEC,Sharing,Medium (50g),Spicy,7-Eleven,10,11.89,-0.35,513,5130,0.32,1637.96
Japan,Mid-SEC,Sharing,Medium (50g),Spicy,Modern Trade,20,21.66,-0.92,503,10060,0.28,2787.98
Japan,Mid-SEC,Sharing,Medium (50g),Spicy,Traditional Trade,10,11.28,-0.36,489,4890,0.37,1815.16
Japan,Mid-SEC,Sharing,Medium (50g),Local Specialty,7-Eleven,5,5.01,-0.62,512,2560,0.27,703.97
Japan,Mid-SEC,Sharing,Medium (50g),Local Specialty,Modern Trade,5,5.25,-0.77,505,2525,0.35,873.19
Japan,Mid-SEC,Sharing,Medium (50g),Local Specialty,Traditional Trade,30,33.54,-1.24,467,14010,0.4,5579.04
Japan,Mid-SEC,Sharing,Medium (50g),Health-Oriented,7-Eleven,50,57.87,-0.36,515,25750,0.47,11980.79
Japan,Mid-SEC,Sharing,Medium (50g),Health-Oriented,Modern Trade,20,23.66,-0.8,535,10700,0.26,2753.28
Japan,Mid-SEC,Sharing,Medium (50g),Health-Oriented,Traditional Trade,10,13.1,-0.97,505,5050,0.5,2507.22
Japan,Mid-SEC,Sharing,Large (100g),Classic Salted,7-Eleven,70,80.39,-0.54,507,35490,0.35,12366.44
Japan,Mid-SEC,Sharing,Large (100g),Classic Salted,Modern Trade,20,23.75,-0.61,519,10380,0.29,3026.44
Japan,Mid-SEC,Sharing,Large (100g),Classic Salted,Traditional Trade,30,31.23,-0.62,482,14460,0.36,5190.42
Japan,Mid-SEC,Sharing,Large (100g),Spicy,7-Eleven,70,79.35,-1.15,508,35560,0.4,14098.91
Japan,Mid-SEC,Sharing,Large (100g),Spicy,Modern Trade,30,34.9,-0.57,507,15210,0.31,4746.76
Japan,Mid-SEC,Sharing,Large (100g),Spicy,Traditional Trade,100,125.04,-0.68,456,45600,0.49,22305.03
Japan,Mid-SEC,Sharing,Large (100g),Local Specialty,7-Eleven,5,5.1,-1.36,514,2570,0.31,802.31
Japan,Mid-SEC,Sharing,Large (100g),Local Specialty,Modern Trade,5,6.17,-0.36,539,2695,0.28,742.95
Japan,Mid-SEC,Sharing,Large (100g),Local Specialty,Traditional Trade,30,39.91,-1.38,547,16410,0.25,4174.3
Japan,Mid-SEC,Sharing,Large (100g),Health-Oriented,7-Eleven,5,6.07,-0.65,492,2460,0.43,1070.07
Japan,Mid-SEC,Sharing,Large (100g),Health-Oriented,Modern Trade,50,56.86,-1.05,491,24550,0.41,9958.99
Japan,Mid-SEC,Sharing,Large (100g),Health-Oriented,Traditional Trade,100,93.82,-0.98,478,47800,0.44,21068.72
Japan,Mid-SEC,Sharing,Multi-pack,Classic Salted,7-Eleven,5,5.05,-0.73,486,2430,0.42,1018.55
Japan,Mid-SEC,Sharing,Multi-pack,Classic Salted,Modern Trade,100,118.72,-1.45,465,46500,0.25,11433.56
Japan,Mid-SEC,Sharing,Multi-pack,Classic Salted,Traditional Trade,20,22.47,-1.21,544,10880,0.31,3366.77
Japan,Mid-SEC,Sharing,Multi-pack,Spicy,7-Eleven,70,80.77,-0.45,493,34510,0.26,9048
Japan,Mid-SEC,Sharing,Multi-pack,Spicy,Modern Trade,100,104.93,-0.69,486,48600,0.22,10680.71
Japan,Mid-SEC,Sharing,Multi-pack,Spicy,Traditional Trade,5,5.5,-1.27,494,2470,0.31,773.54
Japan,Mid-SEC,Sharing,Multi-pack,Local Specialty,7-Eleven,20,21.58,-1.35,454,9080,0.25,2245.47
Japan,Mid-SEC,Sharing,Multi-pack,Local Specialty,Modern Trade,70,89.66,-1.29,518,36260,0.37,13319.86
Japan,Mid-SEC,Sharing,Multi-pack,Local Specialty,Traditional Trade,5,6.06,-0.82,488,2440,0.42,1024.85
Japan,Mid-SEC,Sharing,Multi-pack,Health-Oriented,7-Eleven,70,67.33,-0.45,478,33460,0.47,15704.07
Japan,Mid-SEC,Sharing,Multi-pack,Health-Oriented,Modern Trade,50,63.47,-1.07,470,23500,0.36,8402.24
Japan,Mid-SEC,Sharing,Multi-pack,Health-Oriented,Traditional Trade,50,49.86,-1.26,497,24850,0.38,9371.63
Japan,Mid-SEC,Health-conscious,Small (20g),Classic Salted,7-Eleven,70,84.76,-0.66,521,36470,0.25,8964.23
Japan,Mid-SEC,Health-conscious,Small (20g),Classic Salted,Modern Trade,70,77.65,-0.65,512,35840,0.32,11595.11
Japan,Mid-SEC,Health-conscious,Small (20g),Classic Salted,Traditional Trade,70,92.59,-1.24,506,35420,0.44,15561.45
Japan,Mid-SEC,Health-conscious,Small (20g),Spicy,7-Eleven,10,10.79,-0.39,588,5880,0.39,2274.52
Japan,Mid-SEC,Health-conscious,Small (20g),Spicy,Modern Trade,100,130.65,-1.2,521,52100,0.26,13287.45
Japan,Mid-SEC,Health-conscious,Small (20g),Spicy,Traditional Trade,100,117.42,-0.59,491,49100,0.41,20072.54
Japan,Mid-SEC,Health-conscious,Small (20g),Local Specialty,7-Eleven,10,11.24,-1.42,506,5060,0.42,2138.66
Japan,Mid-SEC,Health-conscious,Small (20g),Local Specialty,Modern Trade,5,5.85,-0.89,495,2475,0.21,514.64
Japan,Mid-SEC,Health-conscious,Small (20g),Local Specialty,Traditional Trade,5,5.82,-0.79,526,2630,0.21,540.17
Japan,Mid-SEC,Health-conscious,Small (20g),Health-Oriented,7-Eleven,50,64.04,-1.41,501,25050,0.41,10219.47
Japan,Mid-SEC,Health-conscious,Small (20g),Health-Oriented,Modern Trade,5,6.29,-0.76,509,2545,0.45,1141.58
Japan,Mid-SEC,Health-conscious,Small (20g),Health-Oriented,Traditional Trade,10,12.46,-0.55,484,4840,0.26,1279.97
Japan,Mid-SEC,Health-conscious,Medium (50g),Classic Salted,7-Eleven,50,57.42,-1,500,25000,0.28,7030.06
Japan,Mid-SEC,Health-conscious,Medium (50g),Classic Salted,Modern Trade,50,54.88,-1.46,507,25350,0.29,7341.4
Japan,Mid-SEC,Health-conscious,Medium (50g),Classic Salted,Traditional Trade,5,6.2,-0.47,500,2500,0.41,1022.17
Japan,Mid-SEC,Health-conscious,Medium (50g),Spicy,7-Eleven,100,125.82,-1.25,496,49600,0.45,22200.59
Japan,Mid-SEC,Health-conscious,Medium (50g),Spicy,Modern Trade,30,35.68,-0.61,508,15240,0.33,5022.21
Japan,Mid-SEC,Health-conscious,Medium (50g),Spicy,Traditional Trade,30,39.34,-0.56,498,14940,0.35,5167.92
Japan,Mid-SEC,Health-conscious,Medium (50g),Local Specialty,7-Eleven,5,6.74,-0.51,503,2515,0.34,855.92
Japan,Mid-SEC,Health-conscious,Medium (50g),Local Specialty,Modern Trade,50,59.03,-0.34,517,25850,0.21,5424.56
Japan,Mid-SEC,Health-conscious,Medium (50g),Local Specialty,Traditional Trade,70,99,-0.5,503,35210,0.3,10393.17
Japan,Mid-SEC,Health-conscious,Medium (50g),Health-Oriented,7-Eleven,100,115.3,-1.16,502,50200,0.25,12427.55
Japan,Mid-SEC,Health-conscious,Medium (50g),Health-Oriented,Modern Trade,10,11.71,-1.22,497,4970,0.43,2132.54
Japan,Mid-SEC,Health-conscious,Medium (50g),Health-Oriented,Traditional Trade,5,6.12,-0.96,520,2600,0.23,608.22
Japan,Mid-SEC,Health-conscious,Large (100g),Classic Salted,7-Eleven,70,82.49,-1.02,517,36190,0.32,11451.96
Japan,Mid-SEC,Health-conscious,Large (100g),Classic Salted,Modern Trade,50,54.11,-1.3,481,24050,0.33,7865.11
Japan,Mid-SEC,Health-conscious,Large (100g),Classic Salted,Traditional Trade,20,21.42,-0.7,527,10540,0.35,3662.17
Japan,Mid-SEC,Health-conscious,Large (100g),Spicy,7-Eleven,10,12.06,-0.33,489,4890,0.23,1110.32
Japan,Mid-SEC,Health-conscious,Large (100g),Spicy,Modern Trade,50,56.06,-0.35,514,25700,0.41,10568.64
Japan,Mid-SEC,Health-conscious,Large (100g),Spicy,Traditional Trade,100,122.03,-0.79,497,49700,0.49,24206.42
Japan,Mid-SEC,Health-conscious,Large (100g),Local Specialty,7-Eleven,10,12.77,-0.8,502,5020,0.26,1319.19
Japan,Mid-SEC,Health-conscious,Large (100g),Local Specialty,Modern Trade,5,6,-1.5,482,2410,0.31,756.71
Japan,Mid-SEC,Health-conscious,Large (100g),Local Specialty,Traditional Trade,10,12.37,-1.08,497,4970,0.21,1065.5
Japan,Mid-SEC,Health-conscious,Large (100g),Health-Oriented,7-Eleven,70,83.73,-0.57,504,35280,0.24,8642.15
Japan,Mid-SEC,Health-conscious,Large (100g),Health-Oriented,Modern Trade,20,20.86,-1.23,487,9740,0.5,4828.68
Japan,Mid-SEC,Health-conscious,Large (100g),Health-Oriented,Traditional Trade,10,12.46,-1.13,471,4710,0.38,1772.42
Japan,Mid-SEC,Health-conscious,Multi-pack,Classic Salted,7-Eleven,20,23.21,-0.73,494,9880,0.26,2589.07
Japan,Mid-SEC,Health-conscious,Multi-pack,Classic Salted,Modern Trade,10,11.96,-0.72,495,4950,0.41,2013.33
Japan,Mid-SEC,Health-conscious,Multi-pack,Classic Salted,Traditional Trade,5,6.55,-1.36,520,2600,0.23,609.71
Japan,Mid-SEC,Health-conscious,Multi-pack,Spicy,7-Eleven,10,12.2,-0.67,496,4960,0.24,1202.72
Japan,Mid-SEC,Health-conscious,Multi-pack,Spicy,Modern Trade,5,5.37,-0.35,489,2445,0.47,1150.24
Japan,Mid-SEC,Health-conscious,Multi-pack,Spicy,Traditional Trade,5,6.77,-1.18,483,2415,0.36,859.87
Japan,Mid-SEC,Health-conscious,Multi-pack,Local Specialty,7-Eleven,100,112.8,-0.97,476,47600,0.41,19586.13
Japan,Mid-SEC,Health-conscious,Multi-pack,Local Specialty,Modern Trade,20,22.15,-1.4,510,10200,0.49,4966.04
Japan,Mid-SEC,Health-conscious,Multi-pack,Local Specialty,Traditional Trade,5,6.47,-1.39,501,2505,0.25,637.19
Japan,Mid-SEC,Health-conscious,Multi-pack,Health-Oriented,7-Eleven,50,63.88,-0.53,472,23600,0.48,11365.13
Japan,Mid-SEC,Health-conscious,Multi-pack,Health-Oriented,Modern Trade,30,36.05,-1.3,488,14640,0.29,4286.55
Japan,Mid-SEC,Health-conscious,Multi-pack,Health-Oriented,Traditional Trade,100,121.43,-1.16,516,51600,0.38,19548.91
Japan,High-SEC,Impulse,Small (20g),Classic Salted,7-Eleven,100,117.62,-1.28,510,51000,0.41,20726.87
Japan,High-SEC,Impulse,Small (20g),Classic Salted,Modern Trade,30,37.4,-1.12,539,16170,0.45,7338.89
Japan,High-SEC,Impulse,Small (20g),Classic Salted,Traditional Trade,30,29.34,-1.31,495,14850,0.21,3070.26
Japan,High-SEC,Impulse,Small (20g),Spicy,7-Eleven,30,31.8,-0.97,520,15600,0.39,6092.53
Japan,High-SEC,Impulse,Small (20g),Spicy,Modern Trade,50,67.17,-0.85,488,24400,0.47,11376.96
Japan,High-SEC,Impulse,Small (20g),Spicy,Traditional Trade,70,85.99,-0.94,530,37100,0.4,14923.76
Japan,High-SEC,Impulse,Small (20g),Local Specialty,7-Eleven,50,62.84,-1.02,501,25050,0.31,7817.98
Japan,High-SEC,Impulse,Small (20g),Local Specialty,Modern Trade,70,91.6,-1.03,465,32550,0.23,7398.97
Japan,High-SEC,Impulse,Small (20g),Local Specialty,Traditional Trade,30,32.87,-1.01,512,15360,0.38,5807.8
Japan,High-SEC,Impulse,Small (20g),Health-Oriented,7-Eleven,10,13.78,-0.57,524,5240,0.47,2458.74
Japan,High-SEC,Impulse,Small (20g),Health-Oriented,Modern Trade,100,128.12,-0.92,503,50300,0.47,23639.64
Japan,High-SEC,Impulse,Small (20g),Health-Oriented,Traditional Trade,70,86.32,-0.96,485,33950,0.32,10739.38
Japan,High-SEC,Impulse,Medium (50g),Classic Salted,7-Eleven,10,11,-0.47,458,4580,0.25,1153.45
Japan,High-SEC,Impulse,Medium (50g),Classic Salted,Modern Trade,10,11.08,-1.09,455,4550,0.43,1958.89
Japan,High-SEC,Impulse,Medium (50g),Classic Salted,Traditional Trade,100,117.35,-0.94,498,49800,0.43,21356.22
Japan,High-SEC,Impulse,Medium (50g),Spicy,7-Eleven,20,24.73,-0.88,511,10220,0.2,2073.25
Japan,High-SEC,Impulse,Medium (50g),Spicy,Modern Trade,30,38.46,-0.61,503,15090,0.3,4592.36
Japan,High-SEC,Impulse,Medium (50g),Spicy,Traditional Trade,30,35.41,-0.88,510,15300,0.41,6337.96
Japan,High-SEC,Impulse,Medium (50g),Local Specialty,7-Eleven,30,35.9,-0.96,494,14820,0.27,4074.91
Japan,High-SEC,Impulse,Medium (50g),Local Specialty,Modern Trade,10,12.03,-0.73,530,5300,0.47,2508.51
Japan,High-SEC,Impulse,Medium (50g),Local Specialty,Traditional Trade,50,66.01,-1.48,507,25350,0.46,11628.06
Japan,High-SEC,Impulse,Medium (50g),Health-Oriented,7-Eleven,5,6,-1.16,512,2560,0.27,682.11
Japan,High-SEC,Impulse,Medium (50g),Health-Oriented,Modern Trade,10,11.91,-1.15,522,5220,0.34,1759.7
Japan,High-SEC,Impulse,Medium (50g),Health-Oriented,Traditional Trade,5,5.77,-0.77,507,2535,0.33,830.21
Japan,High-SEC,Impulse,Large (100g),Classic Salted,7-Eleven,10,11.05,-0.86,497,4970,0.23,1129.89
Japan,High-SEC,Impulse,Large (100g),Classic Salted,Modern Trade,5,5.55,-0.64,480,2400,0.32,777.19
Japan,High-SEC,Impulse,Large (100g),Classic Salted,Traditional Trade,70,87.09,-1.05,497,34790,0.26,9082.3
Japan,High-SEC,Impulse,Large (100g),Spicy,7-Eleven,20,21.13,-1.31,531,10620,0.32,3436.93
Japan,High-SEC,Impulse,Large (100g),Spicy,Modern Trade,50,59.99,-0.83,504,25200,0.25,6381.76
Japan,High-SEC,Impulse,Large (100g),Spicy,Traditional Trade,20,22.91,-1.2,472,9440,0.26,2494.55
Japan,High-SEC,Impulse,Large (100g),Local Specialty,7-Eleven,30,35.48,-1.33,514,15420,0.24,3749.38
Japan,High-SEC,Impulse,Large (100g),Local Specialty,Modern Trade,100,115.64,-1.49,522,52200,0.38,19933.35
Japan,High-SEC,Impulse,Large (100g),Local Specialty,Traditional Trade,100,129.28,-1.12,463,46300,0.26,11872.13
Japan,High-SEC,Impulse,Large (100g),Health-Oriented,7-Eleven,50,51.15,-0.99,510,25500,0.2,5192.34
Japan,High-SEC,Impulse,Large (100g),Health-Oriented,Modern Trade,70,101.09,-0.34,506,35420,0.37,13176.97
Japan,High-SEC,Impulse,Large (100g),Health-Oriented,Traditional Trade,10,12.44,-0.39,524,5240,0.27,1420.96
Japan,High-SEC,Impulse,Multi-pack,Classic Salted,7-Eleven,20,24.06,-0.61,500,10000,0.42,4170.74
Japan,High-SEC,Impulse,Multi-pack,Classic Salted,Modern Trade,20,20.55,-0.53,486,9720,0.33,3187.94
Japan,High-SEC,Impulse,Multi-pack,Classic Salted,Traditional Trade,50,69.67,-0.44,500,25000,0.43,10652.5
Japan,High-SEC,Impulse,Multi-pack,Spicy,7-Eleven,20,24.51,-1.24,493,9860,0.42,4114.84
